fishery_group,year,month,grid_id,effort
JP,2009,12,594,3462
JP,2009,12,595,3321
JP,2009,12,610,638
JP,2009,12,611,14026
JP,2009,12,612,19492
JP,2009,12,626,961
JP,2009,12,627,251
JP,2009,12,628,6841
JP,2009,12,629,3331
JP,2009,12,643,33561
JP,2009,12,644,1090
JP,2009,12,645,812
TW,2009,12,543,21118
TW,2009,12,544,2233
TW,2009,12,557,10100
TW,2009,12,558,17677
TW,2009,12,559,3217
TW,2009,12,560,7153
TW,2009,12,561,6127
TW,2009,12,574,1184
JP,2009,12,660,772
JP,2009,12,661,2012
TW,2009,12,575,10164
TW,2009,12,577,3573
TW,2009,12,578,6308
TW,2009,12,628,3060
JP,2009,12,662,3026
KR,2009,12,543,1956
KR,2009,12,544,969
KR,2009,12,560,347
OTH,2009,12,544,2068
OTH,2009,12,560,3293
OTH,2009,12,594,1820
OTH,2009,12,627,3150
TW,2009,12,592,433
TW,2009,12,593,673
TW,2009,12,594,5821
TW,2009,12,595,19922
TW,2009,12,610,130
TW,2009,12,611,24240
TW,2009,12,612,13556
OTH,2009,12,646,3101
OTH,2009,12,673,3430
TW,2009,12,489,95
TW,2009,12,506,1061
TW,2009,12,507,111
TW,2009,12,508,640
TW,2009,12,523,2009
TW,2009,12,524,248
TW,2009,12,525,2744
TW,2009,12,527,808
TW,2009,12,540,5705
TW,2009,12,541,25475
TW,2009,12,629,26348
TW,2009,12,646,1501
OTH,2009,12,657,137
JP,2010,1,543,22613
JP,2010,1,544,2406
JP,2010,1,560,1470
JP,2010,1,561,1395
JP,2010,1,577,5756
JP,2010,1,578,154
JP,2010,1,593,1371
JP,2010,1,594,5348
OTH,2009,12,674,1199
EU,2010,1,434,2654
EU,2010,1,523,1159
EU,2010,1,524,219
EU,2010,1,527,564
EU,2010,1,536,50
EU,2010,1,540,5179
EU,2010,1,541,2163
EU,2010,1,544,1990
EU,2010,1,557,1565
EU,2010,1,558,1341
EU,2010,1,559,1707
EU,2010,1,560,490
EU,2010,1,561,628
EU,2010,1,574,5219
EU,2010,1,608,2035
EU,2010,1,611,76
EU,2010,1,612,247
EU,2010,1,623,415
EU,2010,1,642,2718
JP,2010,1,526,1149
JP,2010,1,595,221
JP,2010,1,610,21202
JP,2010,1,611,8695
JP,2010,1,612,1092
JP,2010,1,627,10471
JP,2010,1,628,5141
JP,2010,1,629,164
JP,2010,1,644,497
KR,2010,1,508,81
KR,2010,1,628,3575
OTH,2010,1,543,4150
OTH,2010,1,560,4459
OTH,2010,1,576,1353
OTH,2010,1,611,4774
TW,2010,1,520,1626
TW,2010,1,537,92
TW,2010,1,488,1803
TW,2010,1,489,244
TW,2010,1,505,330
TW,2010,1,506,8536
TW,2010,1,508,3834
TW,2010,1,522,2522
TW,2010,1,523,21188
TW,2010,1,524,3848
TW,2010,1,525,2286
TW,2010,1,526,1028
TW,2010,1,540,6828
TW,2010,1,541,5932
TW,2010,1,543,9653
TW,2010,1,544,870
TW,2010,1,554,4480
TW,2010,1,555,163
TW,2010,1,557,3940
TW,2010,1,558,2423
TW,2010,1,559,242
TW,2010,1,560,18077
TW,2010,1,561,529
TW,2010,1,572,175
TW,2010,1,574,111
TW,2010,1,575,295
TW,2010,1,576,3647
TW,2010,1,577,27204
TW,2010,1,578,4300
TW,2010,1,588,2420
TW,2010,1,589,169
TW,2010,1,593,6758
TW,2010,1,594,83963
TW,2010,1,595,787
TW,2010,1,605,795
TW,2010,1,606,227
TW,2010,1,610,3787
TW,2010,1,611,39283
TW,2010,1,622,501
TW,2010,1,628,561
TW,2010,1,639,218
OTH,2010,1,673,295
OTH,2010,1,674,466
EU,2010,2,434,4154
EU,2010,2,504,4994
EU,2010,2,527,1701
EU,2010,2,540,7650
EU,2010,2,544,6105
EU,2010,2,557,2117
EU,2010,2,558,3194
EU,2010,2,561,2780
EU,2010,2,573,1086
EU,2010,2,574,14332
EU,2010,2,575,958
EU,2010,2,591,3353
EU,2010,2,608,2472
EU,2010,2,641,3647
EU,2010,2,642,951
EU,2010,2,646,636
JP,2010,2,526,7462
JP,2010,2,527,458
JP,2010,2,543,11112
JP,2010,2,544,20150
JP,2010,2,560,5547
JP,2010,2,561,3539
JP,2010,2,577,7445
JP,2010,2,593,94
JP,2010,2,594,6156
JP,2010,2,595,1222
JP,2010,2,610,10357
JP,2010,2,611,9249
JP,2010,2,612,1420
JP,2010,2,627,5253
JP,2010,2,674,229
KR,2010,2,544,205
KR,2010,2,628,1945
OTH,2010,2,543,4473
OTH,2010,2,594,4853
OTH,2010,2,610,5035
OTH,2010,2,629,3799
TW,2010,2,470,590
TW,2010,2,506,282
TW,2010,2,622,303
TW,2010,2,656,260
TW,2010,2,453,707
TW,2010,2,469,2024
TW,2010,2,471,1072
TW,2010,2,486,3864
TW,2010,2,487,2106
TW,2010,2,488,6385
TW,2010,2,503,7972
TW,2010,2,507,168
TW,2010,2,508,571
TW,2010,2,520,27914
TW,2010,2,521,133
TW,2010,2,525,4300
TW,2010,2,526,225
TW,2010,2,537,5566
TW,2010,2,543,16205
TW,2010,2,544,10175
TW,2010,2,554,16660
TW,2010,2,555,113
TW,2010,2,560,23268
TW,2010,2,561,7748
TW,2010,2,576,6936
TW,2010,2,577,39814
TW,2010,2,578,1939
TW,2010,2,588,6897
TW,2010,2,593,15011
TW,2010,2,594,61333
TW,2010,2,595,1020
TW,2010,2,605,6586
TW,2010,2,610,4404
TW,2010,2,611,21745
TW,2010,2,612,999
TW,2010,2,627,387
TW,2010,2,628,468
TW,2010,2,639,173
TW,2010,2,645,232
OTH,2010,2,657,81
OTH,2010,2,673,2012
OTH,2010,2,674,144
EU,2010,3,434,1211
EU,2010,3,541,1976
EU,2010,3,543,154
EU,2010,3,544,6477
EU,2010,3,555,676
EU,2010,3,557,9501
EU,2010,3,561,2170
EU,2010,3,572,1926
EU,2010,3,574,9302
EU,2010,3,575,6002
EU,2010,3,589,2505
EU,2010,3,590,352
EU,2010,3,591,8686
EU,2010,3,608,3535
EU,2010,3,611,271
EU,2010,3,625,1271
EU,2010,3,642,6341
JP,2010,3,435,165
JP,2010,3,452,155
EU,2010,3,454,431
EU,2010,3,470,3722
EU,2010,3,522,12695
EU,2010,3,525,73
EU,2010,3,526,215
EU,2010,3,527,334
EU,2010,3,538,2253
EU,2010,3,540,28121
JP,2010,3,469,1603
JP,2010,3,470,936
JP,2010,3,487,90
JP,2010,3,526,890
JP,2010,3,527,2541
JP,2010,3,543,10573
JP,2010,3,544,9472
JP,2010,3,559,690
JP,2010,3,560,6859
JP,2010,3,561,1055
JP,2010,3,576,624
JP,2010,3,577,2103
JP,2010,3,578,3871
JP,2010,3,593,966
JP,2010,3,594,2560
JP,2010,3,595,16592
JP,2010,3,610,11257
JP,2010,3,611,7425
JP,2010,3,612,3489
JP,2010,3,627,9382
JP,2010,3,628,6605
JP,2010,3,629,2050
JP,2010,3,643,472
JP,2010,3,644,3374
JP,2010,3,645,355
TW,2010,3,559,148
TW,2010,3,560,11986
TW,2010,3,561,8051
TW,2010,3,576,6852
TW,2010,3,577,6845
TW,2010,3,578,7779
TW,2010,3,588,4974
TW,2010,3,593,36052
TW,2010,3,594,24500
TW,2010,3,595,3951
TW,2010,3,605,4962
JP,2010,3,646,217
JP,2010,3,655,646
JP,2010,3,656,753
JP,2010,3,672,476
JP,2010,3,673,231
KR,2010,3,544,141
KR,2010,3,645,277
TW,2010,3,610,12012
TW,2010,3,611,16978
TW,2010,3,612,923
TW,2010,3,622,8080
TW,2010,3,627,16988
TW,2010,3,628,5785
TW,2010,3,629,3273
KR,2010,3,662,3250
KR,2010,3,663,3582
OTH,2010,3,577,2497
TW,2010,3,673,161
TW,2010,3,452,1596
TW,2010,3,469,10505
TW,2010,3,486,4259
TW,2010,3,502,358
TW,2010,3,503,13210
TW,2010,3,520,5377
TW,2010,3,525,3513
TW,2010,3,537,5705
TW,2010,3,542,8630
TW,2010,3,543,13843
TW,2010,3,544,3316
TW,2010,3,554,8885
TW,2010,3,639,1896
TW,2010,3,644,1105
TW,2010,3,645,1381
TW,2010,3,656,444
OTH,2010,3,657,68
OTH,2010,3,673,759
OTH,2010,3,674,40
EU,2010,4,434,840
JP,2010,4,451,4028
JP,2010,4,452,1306
JP,2010,4,469,386
JP,2010,4,470,359
JP,2010,4,527,279
JP,2010,4,543,280
JP,2010,4,544,7660
JP,2010,4,560,554
JP,2010,4,561,3477
JP,2010,4,577,1066
JP,2010,4,578,1151
JP,2010,4,594,3243
JP,2010,4,595,118
EU,2010,4,454,1086
EU,2010,4,507,56
EU,2010,4,508,44
JP,2010,4,610,2371
JP,2010,4,611,3453
JP,2010,4,612,724
JP,2010,4,621,1495
JP,2010,4,625,66
EU,2010,4,509,9878
EU,2010,4,510,210
EU,2010,4,520,8326
EU,2010,4,524,777
EU,2010,4,525,676
EU,2010,4,526,41
EU,2010,4,527,386
EU,2010,4,536,41
EU,2010,4,540,4383
EU,2010,4,544,4075
EU,2010,4,557,2586
EU,2010,4,559,2340
EU,2010,4,572,4994
EU,2010,4,575,866
EU,2010,4,607,3878
EU,2010,4,608,352
EU,2010,4,611,259
EU,2010,4,612,1274
EU,2010,4,623,982
EU,2010,4,624,4409
EU,2010,4,642,7708
JP,2010,4,434,2641
JP,2010,4,673,618
JP,2010,4,435,2990
JP,2010,4,627,1382
JP,2010,4,628,2173
JP,2010,4,629,450
JP,2010,4,642,218
JP,2010,4,643,166
JP,2010,4,644,4048
JP,2010,4,645,13706
JP,2010,4,646,14251
JP,2010,4,663,1835
JP,2010,4,672,301
KR,2010,4,622,100
KR,2010,4,639,3463
KR,2010,4,655,86
KR,2010,4,656,5846
KR,2010,4,644,289
KR,2010,4,645,539
KR,2010,4,663,4327
OTH,2010,4,595,1340
OTH,2010,4,611,1767
OTH,2010,4,612,1188
OTH,2010,4,627,3067
OTH,2010,4,629,2954
TW,2010,4,554,140
TW,2010,4,674,244
TW,2010,4,435,6008
TW,2010,4,451,14198
TW,2010,4,452,14922
TW,2010,4,468,9398
TW,2010,4,469,9326
TW,2010,4,486,73
TW,2010,4,503,170
TW,2010,4,525,279
TW,2010,4,542,5804
TW,2010,4,543,1490
TW,2010,4,559,993
TW,2010,4,560,22571
TW,2010,4,561,589
TW,2010,4,576,1245
TW,2010,4,577,8902
TW,2010,4,578,2121
TW,2010,4,588,8785
TW,2010,4,590,198
TW,2010,4,593,18011
TW,2010,4,594,7742
TW,2010,4,595,5720
TW,2010,4,605,3469
TW,2010,4,610,4407
TW,2010,4,611,25909
TW,2010,4,612,589
TW,2010,4,622,2568
TW,2010,4,627,3668
TW,2010,4,628,6353
TW,2010,4,629,2982
TW,2010,4,639,2762
TW,2010,4,644,4774
TW,2010,4,645,12052
TW,2010,4,656,23287
TW,2010,4,673,1523
OTH,2010,4,673,621
EU,2010,5,493,156
EU,2010,5,507,5014
EU,2010,5,508,574
EU,2010,5,524,5649
EU,2010,5,525,45
EU,2010,5,536,339
OTH,2010,4,674,47
EU,2010,5,434,953
EU,2010,5,436,496
EU,2010,5,540,501
EU,2010,5,541,5627
EU,2010,5,544,2759
EU,2010,5,558,57
EU,2010,5,559,859
EU,2010,5,572,7896
EU,2010,5,574,3783
EU,2010,5,590,10971
EU,2010,5,608,518
EU,2010,5,612,516
EU,2010,5,640,1364
EU,2010,5,641,3628
EU,2010,5,657,700
JP,2010,5,435,2731
JP,2010,5,621,9593
JP,2010,5,638,6798
JP,2010,5,655,597
JP,2010,5,434,210
JP,2010,5,452,981
JP,2010,5,543,844
EU,2010,5,454,436
EU,2010,5,470,16590
EU,2010,5,476,42
JP,2010,5,544,5123
JP,2010,5,559,2064
JP,2010,5,560,6375
JP,2010,5,561,2740
JP,2010,5,576,1070
JP,2010,6,621,10769
JP,2010,5,577,4989
JP,2010,5,578,2380
JP,2010,5,593,1078
JP,2010,5,594,2761
JP,2010,5,595,1135
JP,2010,5,604,2847
JP,2010,5,610,361
JP,2010,5,611,3418
JP,2010,5,612,2809
JP,2010,5,627,226
JP,2010,5,628,6124
JP,2010,5,629,1929
JP,2010,5,642,391
JP,2010,5,643,104
JP,2010,5,644,297
JP,2010,5,645,2491
TW,2010,5,560,18190
TW,2010,5,561,2715
TW,2010,5,577,3661
TW,2010,5,588,679
TW,2010,5,594,6651
TW,2010,5,595,96
TW,2010,5,605,1164
TW,2010,5,606,2774
TW,2010,5,610,10214
TW,2010,5,611,67474
TW,2010,5,612,1651
TW,2010,5,622,4312
TW,2010,5,623,3235
TW,2010,5,627,13663
TW,2010,5,628,44924
TW,2010,5,629,9651
TW,2010,5,639,1956
TW,2010,5,640,10675
TW,2010,5,643,72
TW,2010,5,644,4090
JP,2010,5,646,7013
JP,2010,5,659,333
TW,2010,5,645,3155
JP,2010,6,641,11921
JP,2010,6,656,2144
JP,2010,6,657,4013
JP,2010,5,662,107
JP,2010,5,663,571
JP,2010,5,672,159
JP,2010,5,673,195
KR,2010,5,627,2566
KR,2010,5,628,643
KR,2010,5,645,812
OTH,2010,5,576,1878
OTH,2010,5,610,4803
OTH,2010,5,628,2937
OTH,2010,5,644,2186
TW,2010,5,435,4737
TW,2010,5,451,1307
TW,2010,5,452,17355
TW,2010,5,468,2052
TW,2010,5,469,9953
TW,2010,5,543,5324
TW,2010,5,544,3749
TW,2010,5,646,4374
TW,2010,5,656,18918
TW,2010,5,657,3560
OTH,2010,5,657,1551
OTH,2010,5,658,23
OTH,2010,5,673,896
EU,2010,6,524,2085
EU,2010,6,525,958
EU,2010,6,536,526
EU,2010,6,540,545
OTH,2010,5,674,219
EU,2010,6,434,946
EU,2010,6,436,294
EU,2010,6,453,2174
EU,2010,6,541,697
EU,2010,6,542,1212
EU,2010,6,544,2222
EU,2010,6,558,53
EU,2010,6,608,2604
EU,2010,6,609,6955
EU,2010,6,610,3104
EU,2010,6,611,234
EU,2010,6,612,1694
EU,2010,6,626,6075
EU,2010,6,641,6767
EU,2010,6,642,1080
EU,2010,6,657,7381
EU,2010,6,658,1041
JP,2010,6,435,10500
JP,2010,6,604,1707
EU,2010,6,454,394
EU,2010,6,470,10971
EU,2010,6,476,85
EU,2010,6,507,588
EU,2010,6,508,180
EU,2010,6,522,12608
EU,2010,6,523,198
JP,2010,6,658,4973
JP,2010,6,436,368
JP,2010,6,452,2522
JP,2010,6,453,1901
JP,2010,6,543,319
JP,2010,6,544,705
JP,2010,6,559,102
JP,2010,6,560,1685
JP,2010,6,561,136
JP,2010,6,576,882
JP,2010,6,577,1756
JP,2010,6,578,618
JP,2010,6,593,5566
JP,2010,6,594,2619
JP,2010,6,595,543
JP,2010,6,610,17545
JP,2010,6,611,13523
JP,2010,6,624,272
JP,2010,6,625,240
JP,2010,6,627,2207
JP,2010,6,628,5717
JP,2010,6,638,173
JP,2010,6,640,578
JP,2010,6,643,516
JP,2010,6,645,11433
TW,2010,6,658,536
TW,2010,6,435,6386
TW,2010,6,452,2072
TW,2010,6,453,7841
TW,2010,6,469,2123
TW,2010,6,470,1576
TW,2010,6,505,282
JP,2010,6,646,11046
JP,2010,6,663,3034
JP,2010,6,672,247
JP,2010,6,673,13126
KR,2010,6,656,1899
KR,2010,6,672,505
KR,2010,6,673,1847
KR,2010,6,627,2688
KR,2010,6,628,740
OTH,2010,6,594,3871
OTH,2010,6,628,1468
TW,2010,6,504,500
TW,2010,6,521,928
TW,2010,6,506,548
TW,2010,6,507,284
TW,2010,6,526,576
TW,2010,6,538,5614
TW,2010,6,543,3903
TW,2010,6,544,239
TW,2010,6,555,6994
TW,2010,6,559,2135
TW,2010,6,560,2626
TW,2010,6,561,2481
TW,2010,6,576,2343
TW,2010,6,577,2283
TW,2010,6,578,696
TW,2010,6,593,9941
TW,2010,6,594,33991
TW,2010,6,606,6599
TW,2010,6,610,22912
TW,2010,6,611,48149
TW,2010,6,612,931
TW,2010,6,623,5432
TW,2010,6,624,439
TW,2010,6,627,2627
TW,2010,6,628,4588
TW,2010,6,629,4393
TW,2010,6,640,16012
TW,2010,6,641,12146
EU,2010,7,540,16449
EU,2010,7,544,10533
EU,2010,7,559,12464
EU,2010,7,608,5990
EU,2010,7,610,1098
EU,2010,7,612,2982
EU,2010,7,623,12477
EU,2010,7,628,914
EU,2010,7,641,3058
EU,2010,7,642,6227
EU,2010,7,643,146
EU,2010,7,644,598
EU,2010,7,657,10773
TW,2010,6,646,237
TW,2010,6,657,13711
OTH,2010,6,657,2210
OTH,2010,6,673,1748
JP,2010,7,641,2116
JP,2010,7,657,949
JP,2010,7,673,955
JP,2010,7,435,4281
JP,2010,7,436,343
JP,2010,7,573,82
JP,2010,7,574,1946
JP,2010,7,575,102
JP,2010,7,576,334
JP,2010,7,644,133
OTH,2010,6,674,3169
EU,2010,7,434,244
EU,2010,7,436,64
JP,2010,7,577,1548
JP,2010,7,578,364
JP,2010,7,590,464
JP,2010,7,591,276
JP,2010,7,593,4800
JP,2010,7,594,1162
JP,2010,7,595,1893
JP,2010,7,604,6646
JP,2010,7,610,124
JP,2010,7,611,11978
JP,2010,7,612,3078
JP,2010,7,621,935
JP,2010,7,624,500
JP,2010,7,626,296
JP,2010,7,628,218
JP,2010,7,629,584
JP,2010,7,640,919
JP,2010,7,642,1455
JP,2010,7,643,9865
EU,2010,7,454,377
EU,2010,7,469,14493
EU,2010,7,488,4889
EU,2010,7,510,145
EU,2010,7,525,665
EU,2010,7,527,9099
EU,2010,7,536,112
JP,2010,7,645,293
JP,2010,7,646,3012
JP,2010,7,656,114
JP,2010,7,658,590
TW,2010,7,572,13887
TW,2010,7,573,4328
TW,2010,7,576,2156
TW,2010,7,577,2756
TW,2010,7,578,307
JP,2010,7,659,533
JP,2010,7,660,9862
TW,2010,7,589,5017
TW,2010,7,590,188
TW,2010,7,593,499
TW,2010,7,594,7678
TW,2010,7,595,13202
TW,2010,7,606,2938
TW,2010,7,607,609
TW,2010,7,610,10350
TW,2010,7,611,50354
JP,2010,7,661,19953
JP,2010,7,662,9593
JP,2010,7,663,962
KR,2010,7,543,2791
KR,2010,7,544,1164
KR,2010,7,628,2016
KR,2010,7,629,345
KR,2010,7,662,2186
KR,2010,7,663,690
OTH,2010,7,594,6139
OTH,2010,7,595,3568
TW,2010,7,487,561
TW,2010,7,521,1006
TW,2010,7,453,1618
TW,2010,7,470,1417
TW,2010,7,507,2259
TW,2010,7,508,2356
TW,2010,7,526,139
TW,2010,7,538,1193
TW,2010,7,543,2190
TW,2010,7,544,2867
TW,2010,7,555,18346
TW,2010,7,559,825
TW,2010,7,560,3873
TW,2010,7,561,2216
TW,2010,7,612,16567
TW,2010,7,623,4976
TW,2010,7,624,14039
TW,2010,7,627,643
TW,2010,7,628,1443
TW,2010,7,629,598
TW,2010,7,640,626
TW,2010,7,641,20646
TW,2010,7,642,8069
TW,2010,7,657,182
OTH,2010,7,657,2668
OTH,2010,7,658,140
OTH,2010,7,673,2774
OTH,2010,7,674,2265
EU,2010,8,434,201
EU,2010,8,436,484
TW,2010,8,627,110
TW,2010,8,628,188
TW,2010,8,629,437
TW,2010,8,641,7070
EU,2010,8,454,496
EU,2010,8,469,2517
EU,2010,8,471,773
EU,2010,8,487,21125
EU,2010,8,488,1030
EU,2010,8,489,35
TW,2010,8,642,6218
TW,2010,8,643,1507
EU,2010,8,493,117
EU,2010,8,507,6867
EU,2010,8,508,2015
EU,2010,8,527,1106
EU,2010,8,536,14002
EU,2010,8,540,4187
EU,2010,8,578,2546
EU,2010,8,592,4677
EU,2010,8,595,13754
EU,2010,8,608,383
EU,2010,8,610,847
EU,2010,8,611,1207
EU,2010,8,612,2262
EU,2010,8,623,452
EU,2010,8,625,5193
EU,2010,8,626,749
EU,2010,8,628,71
EU,2010,8,629,75
EU,2010,8,642,191
EU,2010,8,643,226
OTH,2010,8,657,404
OTH,2010,8,673,3143
JP,2010,10,643,2429
JP,2010,10,644,1314
JP,2010,10,645,3209
JP,2010,12,543,21254
JP,2010,12,544,2794
EU,2010,8,646,2347
EU,2010,8,657,4433
EU,2010,8,658,321
EU,2010,9,573,6139
EU,2010,9,576,7967
EU,2010,9,589,630
EU,2010,9,607,1520
EU,2010,9,608,1848
EU,2010,9,611,1261
EU,2010,9,612,1168
EU,2010,8,659,8128
JP,2010,8,673,637
JP,2010,8,435,6494
JP,2010,8,561,162
JP,2010,8,574,748
JP,2010,8,575,350
JP,2010,8,577,59
JP,2010,8,578,4624
JP,2010,8,591,618
JP,2010,8,594,517
JP,2010,8,595,898
JP,2010,8,604,666
JP,2010,8,607,80
JP,2010,8,612,1035
JP,2010,8,621,719
JP,2010,8,624,699
JP,2010,8,625,1322
JP,2010,8,626,2057
JP,2010,8,627,81
JP,2010,8,629,1197
JP,2010,8,642,204
JP,2010,8,643,8779
JP,2010,8,644,5466
JP,2010,8,645,1964
EU,2010,9,623,1131
EU,2010,9,629,1385
EU,2010,9,641,1134
EU,2010,9,642,20964
EU,2010,9,657,299
JP,2010,12,560,10026
JP,2010,12,561,14116
JP,2010,8,646,377
JP,2010,8,659,178
TW,2010,10,577,1158
TW,2010,10,578,31436
TW,2010,10,591,759
JP,2010,8,660,11672
JP,2010,8,661,50734
TW,2010,10,594,188
TW,2010,10,595,18901
TW,2010,10,607,141
TW,2010,10,608,3133
TW,2010,10,611,200
TW,2010,10,612,28857
JP,2010,8,662,21798
JP,2010,8,672,214
OTH,2010,8,576,2274
OTH,2010,8,594,2031
TW,2010,8,508,2502
EU,2010,9,659,646
JP,2010,9,435,164
JP,2010,9,526,3332
JP,2010,9,527,1714
JP,2010,9,543,3129
TW,2010,8,509,3093
TW,2010,8,525,383
TW,2010,8,526,402
TW,2010,8,539,3437
TW,2010,8,544,3349
TW,2010,8,555,1438
TW,2010,8,556,7132
TW,2010,8,572,5373
TW,2010,8,573,12981
TW,2010,8,577,246
TW,2010,8,578,6632
TW,2010,8,589,7138
TW,2010,8,590,25693
TW,2010,8,591,318
TW,2010,8,594,1801
TW,2010,8,595,27975
TW,2010,8,606,2385
TW,2010,8,607,12067
TW,2010,8,608,4706
TW,2010,8,610,93
TW,2010,8,611,7901
TW,2010,8,612,3915
TW,2010,8,624,11533
TW,2010,8,625,17069
OTH,2010,8,674,262
JP,2010,9,544,5370
JP,2010,9,561,423
JP,2010,9,578,77
JP,2010,9,595,1651
JP,2010,9,612,1526
JP,2010,9,625,1196
JP,2010,9,626,5783
JP,2010,9,629,1417
JP,2010,9,641,354
JP,2010,9,642,1587
JP,2010,9,643,31281
JP,2010,9,644,21549
JP,2010,9,645,7004
TW,2010,10,624,63
TW,2010,10,625,430
TW,2010,10,628,189
TW,2010,10,629,5162
TW,2010,10,641,266
TW,2010,10,642,119
OTH,2010,10,657,165
OTH,2010,10,673,908
KR,2010,12,527,390
OTH,2010,8,675,71
EU,2010,9,434,108
EU,2010,9,436,689
EU,2010,9,453,5678
TW,2010,9,608,12849
EU,2010,9,454,1508
EU,2010,9,470,577
EU,2010,9,471,12523
EU,2010,9,488,568
EU,2010,9,508,1166
EU,2010,9,510,560
EU,2010,9,540,1863
JP,2010,9,660,5971
JP,2010,9,661,8007
TW,2010,9,612,5307
TW,2010,9,624,6975
TW,2010,9,625,11979
TW,2010,9,629,1893
TW,2010,9,641,3746
EU,2010,11,624,874
JP,2010,9,662,93708
JP,2010,9,673,638
EU,2010,10,509,404
JP,2010,9,674,219
KR,2010,9,526,711
KR,2010,9,527,2168
KR,2010,9,543,2672
KR,2010,9,544,5961
TW,2010,9,642,673
TW,2010,9,522,780
TW,2010,9,525,704
TW,2010,9,526,2631
TW,2010,9,527,2505
TW,2010,9,539,5757
TW,2010,9,543,2889
TW,2010,9,544,17725
TW,2010,9,556,839
TW,2010,9,561,2288
TW,2010,9,573,1902
TW,2010,9,574,72
TW,2010,9,575,3870
TW,2010,9,578,4527
TW,2010,9,590,12132
TW,2010,9,591,2129
TW,2010,9,595,15919
TW,2010,9,607,20445
TW,2010,9,646,133
OTH,2010,9,657,1290
OTH,2010,9,658,80
OTH,2010,9,673,101
EU,2010,10,510,90
EU,2010,10,536,124
EU,2010,10,540,1111
EU,2010,10,555,755
EU,2010,10,572,3498
OTH,2010,9,674,2115
EU,2010,10,434,1199
EU,2010,10,436,657
EU,2010,10,453,1252
EU,2010,10,607,675
EU,2010,10,608,4367
EU,2010,10,612,179
EU,2010,10,623,1840
EU,2010,10,624,5035
EU,2010,10,625,6284
EU,2010,10,629,440
EU,2010,10,641,3295
EU,2010,10,642,4871
EU,2010,11,625,18736
EU,2010,11,641,3718
EU,2010,11,658,41
JP,2010,11,526,134
JP,2010,11,527,208
JP,2010,11,543,10511
JP,2010,11,544,10056
EU,2010,10,454,585
EU,2010,10,505,4083
EU,2010,10,508,194
JP,2010,10,625,162
JP,2010,10,626,1665
JP,2010,10,627,687
JP,2010,10,629,2957
JP,2010,10,642,392
EU,2010,10,646,7387
EU,2010,10,657,11810
JP,2010,10,673,1777
JP,2010,10,526,622
JP,2010,10,527,1750
JP,2010,10,543,5323
JP,2010,10,544,4323
JP,2010,10,560,2442
JP,2010,10,561,23086
JP,2010,10,578,762
JP,2010,10,594,202
JP,2010,10,595,1579
JP,2010,10,611,293
JP,2010,10,612,2830
JP,2010,10,646,1791
JP,2010,10,657,444
JP,2010,11,560,2494
JP,2010,11,561,30027
JP,2010,11,578,2293
JP,2010,11,595,2599
JP,2010,11,612,2236
JP,2010,11,626,181
JP,2010,11,627,298
JP,2010,11,628,470
JP,2010,11,629,9890
JP,2010,11,640,151
JP,2010,11,643,27466
JP,2010,11,645,516
JP,2010,10,660,6531
JP,2010,10,661,40020
TW,2010,11,575,2300
TW,2010,11,577,1739
TW,2010,11,578,51939
TW,2010,11,594,2055
JP,2010,10,662,70124
TW,2010,11,595,11733
TW,2010,11,611,163
TW,2010,11,612,15689
TW,2010,11,628,157
TW,2010,11,629,9457
OTH,2010,11,657,277
OTH,2010,11,673,591
EU,2010,12,659,1717
JP,2010,12,526,1955
JP,2010,10,674,740
KR,2010,10,526,1428
KR,2010,10,527,10489
KR,2010,10,543,1084
KR,2010,10,544,2613
KR,2010,10,629,999
KR,2010,10,663,489
OTH,2010,10,560,1291
OTH,2010,10,578,2172
OTH,2010,10,594,1685
OTH,2010,10,629,2782
TW,2010,10,522,4631
TW,2010,10,526,803
TW,2010,10,527,2374
TW,2010,10,541,765
TW,2010,10,543,9635
TW,2010,10,544,6717
TW,2010,10,558,5532
TW,2010,10,560,17647
TW,2010,10,561,12959
TW,2010,10,574,870
TW,2010,10,575,5916
EU,2010,12,544,5917
OTH,2010,10,674,443
EU,2010,11,434,1115
EU,2010,11,436,781
EU,2010,11,471,24877
EU,2010,11,487,462
EU,2010,11,488,136
EU,2010,11,504,7331
EU,2010,11,505,326
EU,2010,11,521,140
EU,2010,11,523,8829
EU,2010,11,536,83
EU,2010,11,539,8861
EU,2010,11,540,1759
EU,2010,11,543,2492
EU,2010,11,555,370
EU,2010,11,572,2604
EU,2010,11,578,5803
EU,2010,11,590,309
EU,2010,11,606,553
EU,2010,11,607,1907
EU,2010,11,608,4532
EU,2010,11,612,247
JP,2010,11,646,6147
EU,2010,12,555,6379
EU,2010,12,556,23168
EU,2010,12,558,5193
EU,2010,12,573,6075
EU,2010,12,574,696
EU,2010,12,591,4990
EU,2010,12,607,304
EU,2010,12,608,5139
EU,2010,12,623,2466
EU,2010,12,624,1782
EU,2010,12,642,726
EU,2010,12,645,5087
EU,2010,12,656,8784
JP,2010,11,660,9356
JP,2010,11,661,48595
EU,2010,12,658,1772
JP,2010,12,527,551
JP,2010,11,662,11991
KR,2010,11,527,3568
KR,2010,11,543,1572
KR,2010,11,544,5272
KR,2010,11,663,1131
OTH,2010,11,561,5179
OTH,2010,11,578,3679
TW,2010,11,574,456
TW,2010,11,505,190
TW,2010,11,506,184
TW,2010,11,527,110
TW,2010,11,540,155
