fishery_group,year,month,grid_id,effort
OTH,2011,12,558,1870
JP,2011,10,659,4961
JP,2011,10,660,11347
TW,2011,10,607,1836
TW,2011,10,611,45296
TW,2011,10,612,1458020
TW,2011,10,629,225864
OTH,2011,12,595,71884
OTH,2011,12,657,20364
OTH,2011,12,673,25249
JP,2012,1,612,115542
JP,2012,1,627,431262
JP,2011,10,661,902412
JP,2011,10,662,1086406
OTH,2011,10,543,35760
OTH,2011,10,560,48511
OTH,2011,10,629,21695
OTH,2011,10,643,48921
TW,2011,10,509,8771
TW,2011,10,522,43377
TW,2011,10,523,21420
TW,2011,10,524,37765
TW,2011,10,526,68376
TW,2011,10,527,151327
TW,2011,10,539,5036
TW,2011,10,540,93576
TW,2011,10,541,99268
TW,2011,10,543,186513
TW,2011,10,544,142544
TW,2011,10,557,26092
TW,2011,10,558,638318
TW,2011,10,559,2724
TW,2011,10,560,445718
TW,2011,10,561,504981
TW,2011,10,575,24151
TW,2011,10,577,6508
TW,2011,10,578,161169
TW,2011,10,591,3200
TW,2011,10,594,3939
TW,2011,10,595,457063
TW,2011,10,646,5922
TW,2011,10,673,52540
OTH,2011,10,578,2640
OTH,2011,10,612,1941
OTH,2011,10,673,47511
TW,2011,11,612,1251035
TW,2011,11,628,2428
TW,2011,11,629,271744
OTH,2011,11,541,1407
OTH,2011,11,558,1441
OTH,2011,11,595,11526
OTH,2011,11,673,85767
JP,2012,1,628,284841
JP,2012,1,629,60441
OTH,2011,10,674,8072
EU,2011,11,434,12994
EU,2011,11,451,6923
EU,2011,11,453,3659
EU,2011,11,470,35983
EU,2011,11,471,303146
EU,2011,11,488,539438
EU,2011,11,524,3870
EU,2011,11,527,101995
EU,2011,11,544,13855
EU,2011,11,555,235078
EU,2011,11,559,14575
EU,2011,11,560,96722
EU,2011,11,572,225608
EU,2011,11,590,154646
EU,2011,11,607,11950
EU,2011,11,608,69603
EU,2011,11,624,32922
EU,2011,11,625,57448
EU,2011,11,642,128892
JP,2011,11,476,7378
JP,2011,12,543,289428
JP,2011,12,544,114443
JP,2011,11,493,909
JP,2011,11,510,115644
JP,2011,11,543,186910
JP,2011,11,544,6140
JP,2011,11,560,525752
JP,2011,11,561,129131
JP,2011,11,577,11100
JP,2011,11,578,170833
JP,2011,11,592,5071
JP,2011,11,593,5385
JP,2011,11,594,74323
JP,2011,11,595,135939
JP,2011,11,611,9654
JP,2011,11,612,535668
JP,2011,11,626,9181
JP,2011,11,628,4922
JP,2011,11,629,801376
JP,2011,11,641,5623
JP,2011,11,642,3640
JP,2011,11,643,14591
JP,2011,11,644,3238
JP,2011,11,645,26184
JP,2011,11,657,1818
JP,2011,12,560,614938
JP,2011,12,561,36909
JP,2011,11,661,1368072
JP,2011,11,662,344918
JP,2011,12,577,145782
JP,2011,12,578,124856
JP,2011,12,593,8951
JP,2011,11,674,11119
OTH,2011,11,594,72470
OTH,2011,11,629,51370
TW,2011,11,656,20454
TW,2011,11,523,29942
TW,2011,11,526,206233
TW,2011,11,527,20605
TW,2011,11,540,488871
TW,2011,11,541,302028
TW,2011,11,543,272025
TW,2011,11,544,135007
TW,2011,11,557,111697
TW,2011,11,558,85943
TW,2011,11,560,155984
TW,2011,11,561,191126
TW,2011,11,577,83502
TW,2011,11,578,616975
TW,2011,11,594,58885
TW,2011,11,595,350652
TW,2011,11,611,2031
OTH,2011,11,674,33574
EU,2011,12,434,2712
EU,2011,12,451,11610
EU,2011,12,453,34113
EU,2011,12,470,531569
EU,2011,12,471,600209
EU,2011,12,486,265471
EU,2011,12,505,23315
JP,2011,12,594,37647
JP,2011,12,595,392012
JP,2011,12,609,2963
JP,2011,12,611,95266
JP,2011,12,612,263875
JP,2011,12,628,85308
JP,2011,12,629,36724
JP,2011,12,643,93036
JP,2011,12,644,19090
JP,2011,12,645,130215
JP,2012,1,577,18677
JP,2012,1,578,55624
JP,2012,1,593,3576
EU,2011,12,509,417
EU,2011,12,523,244831
EU,2011,12,524,33171
EU,2011,12,526,21861
EU,2011,12,538,190616
EU,2011,12,541,2110
EU,2011,12,542,200748
EU,2011,12,555,812598
EU,2011,12,556,245395
EU,2011,12,557,40210
EU,2011,12,558,23319
EU,2011,12,559,28262
EU,2011,12,560,50501
EU,2011,12,561,229673
EU,2011,12,572,56974
EU,2011,12,573,83031
EU,2011,12,574,211021
EU,2011,12,591,82838
EU,2011,12,607,240752
EU,2011,12,608,189200
EU,2011,12,624,1037
EU,2011,12,642,15252
JP,2011,12,526,9893
JP,2011,12,527,18014
JP,2011,12,646,18970
TW,2011,12,527,121482
TW,2011,12,540,384213
TW,2011,12,541,400059
TW,2011,12,542,10489
TW,2011,12,543,101402
TW,2011,12,544,114149
TW,2011,12,557,50819
TW,2011,12,558,268525
TW,2011,12,560,492033
TW,2011,12,561,222273
TW,2011,12,575,65027
JP,2012,1,594,33589
JP,2012,1,595,83182
JP,2011,12,660,5528
JP,2011,12,661,29441
TW,2011,12,577,674842
TW,2011,12,578,494685
TW,2011,12,593,1345
TW,2011,12,594,339600
JP,2011,12,662,185207
OTH,2011,12,577,38697
OTH,2011,12,578,59064
OTH,2011,12,589,40032
OTH,2011,12,625,40072
OTH,2011,12,643,87878
TW,2011,12,453,7857
TW,2011,12,470,6295
TW,2011,12,488,9871
TW,2011,12,505,2324
TW,2011,12,522,6588
TW,2011,12,523,26905
TW,2011,12,526,43696
OTH,2011,12,674,30043
EU,2012,1,538,41221
EU,2012,1,539,12097
EU,2012,1,540,23353
EU,2012,1,542,41042
EU,2012,1,543,12303
EU,2012,1,544,8139
EU,2012,1,556,61775
EU,2012,1,557,138038
EU,2012,1,558,12135
EU,2012,1,560,11419
EU,2012,1,573,4791
EU,2012,1,574,85616
EU,2012,1,590,12209
EU,2012,1,641,12988
JP,2012,1,527,41228
JP,2012,1,543,322880
JP,2012,1,544,199101
JP,2012,1,560,734119
JP,2012,1,561,29659
JP,2012,1,576,19652
JP,2012,1,610,410999
JP,2012,1,611,145321
JP,2012,1,644,6429
KR,2012,1,493,101572
KR,2012,1,510,32780
KR,2012,1,543,50736
KR,2012,1,544,124382
KR,2012,1,560,16103
OTH,2012,1,543,52448
OTH,2012,1,560,48896
OTH,2012,1,561,41623
OTH,2012,1,593,35197
OTH,2012,1,612,13722
TW,2012,1,572,5767
TW,2012,1,452,1279
TW,2012,1,469,11123
TW,2012,1,503,4107
TW,2012,1,520,26359
TW,2012,1,521,4598
TW,2012,1,523,4147
TW,2012,1,527,229334
TW,2012,1,537,139421
TW,2012,1,540,48347
TW,2012,1,541,4804
TW,2012,1,543,116107
TW,2012,1,544,146559
TW,2012,1,554,572563
TW,2012,1,555,14422
TW,2012,1,556,6785
TW,2012,1,557,6397
TW,2012,1,558,74507
TW,2012,1,559,2333
TW,2012,1,560,1773955
TW,2012,1,561,398251
TW,2012,1,573,6092
TW,2012,1,576,287834
TW,2012,1,577,353432
TW,2012,1,578,116717
TW,2012,1,588,61966
TW,2012,1,593,401035
TW,2012,1,594,510859
TW,2012,1,595,48176
TW,2012,1,605,35689
TW,2012,1,607,1501
TW,2012,1,610,70526
TW,2012,1,611,132534
TW,2012,1,612,89366
TW,2012,1,624,8839
TW,2012,1,625,2956
TW,2012,1,628,11232
TW,2012,1,629,3106
TW,2012,1,639,64086
TW,2012,1,640,18325
TW,2012,1,656,50055
TW,2012,1,673,5952
OTH,2012,1,673,5119
JP,2012,2,544,58469
JP,2012,2,560,104179
JP,2012,2,576,4341
JP,2012,2,577,31531
JP,2012,2,578,1951
JP,2012,2,593,164736
JP,2012,2,594,4581
JP,2012,2,609,7204
JP,2012,2,610,481269
OTH,2012,1,674,15045
EU,2012,2,505,145846
EU,2012,2,522,100487
EU,2012,2,523,129320
EU,2012,2,527,41430
EU,2012,2,540,58825
EU,2012,2,544,4978
EU,2012,2,555,121708
EU,2012,2,557,183754
EU,2012,2,558,36725
EU,2012,2,561,82398
EU,2012,2,572,58421
EU,2012,2,573,113301
EU,2012,2,574,17905
EU,2012,2,590,63248
EU,2012,2,591,137678
EU,2012,2,624,67900
EU,2012,2,645,95531
JP,2012,2,510,8674
JP,2012,2,527,32961
JP,2012,2,611,113534
JP,2012,2,612,21599
JP,2012,2,626,26828
JP,2012,2,627,249624
JP,2012,2,628,22323
JP,2012,2,629,40645
JP,2012,2,644,2708
JP,2012,2,645,2671
JP,2012,2,646,18196
TW,2012,2,543,42472
TW,2012,2,544,262744
TW,2012,2,554,644155
TW,2012,2,559,7381
TW,2012,2,560,541490
KR,2012,2,493,48797
KR,2012,2,509,2617
KR,2012,2,510,56010
KR,2012,2,527,58331
KR,2012,2,544,39163
OTH,2012,2,544,63528
OTH,2012,2,628,11261
TW,2012,2,503,8467
TW,2012,2,453,29525
TW,2012,2,470,2119
TW,2012,2,520,113122
TW,2012,2,526,3698
TW,2012,2,527,101541
TW,2012,2,537,330986
TW,2012,2,561,113039
TW,2012,2,576,582819
TW,2012,2,577,72541
TW,2012,2,578,11710
TW,2012,2,588,15289
TW,2012,2,593,180774
TW,2012,2,594,230494
TW,2012,2,605,617571
TW,2012,2,610,151875
TW,2012,2,611,136970
TW,2012,2,622,89267
TW,2012,2,627,52521
TW,2012,2,628,24593
TW,2012,2,639,222813
TW,2012,2,656,41127
OTH,2012,2,673,6848
OTH,2012,2,674,11663
EU,2012,3,453,117056
EU,2012,3,521,48817
EU,2012,3,522,13134
EU,2012,4,557,198435
EU,2012,3,523,243803
EU,2012,3,540,81465
EU,2012,3,544,21217
EU,2012,3,556,120395
EU,2012,3,557,25346
EU,2012,3,558,75621
EU,2012,3,573,44396
EU,2012,3,574,110980
EU,2012,3,589,39311
EU,2012,3,590,83617
EU,2012,3,591,31768
EU,2012,3,607,134765
EU,2012,3,658,86876
JP,2012,3,656,30570
JP,2012,3,436,17261
JP,2012,3,510,3652
JP,2012,3,527,54233
JP,2012,3,544,13165
JP,2012,3,561,39643
JP,2012,3,578,5096
JP,2012,3,593,163255
JP,2012,3,595,6909
JP,2012,3,609,30147
JP,2012,3,610,183950
JP,2012,3,611,8285
JP,2012,3,612,2195
JP,2012,3,626,58610
JP,2012,3,627,256938
JP,2012,3,628,11211
JP,2012,3,629,18933
JP,2012,3,640,3218
JP,2012,3,643,7979
JP,2012,3,644,289924
JP,2012,3,645,287421
JP,2012,3,646,72737
JP,2012,3,657,28499
KR,2012,3,493,17640
EU,2012,4,558,55548
KR,2012,3,509,64376
KR,2012,3,510,4695
OTH,2012,3,527,44861
OTH,2012,3,543,90710
OTH,2012,3,625,60675
TW,2012,3,453,17604
TW,2012,3,503,3686
TW,2012,3,451,3969
TW,2012,3,452,69364
TW,2012,3,468,23103
TW,2012,3,469,51340
TW,2012,3,470,27100
TW,2012,3,485,3650
TW,2012,3,486,16507
TW,2012,3,527,36131
TW,2012,3,537,61690
TW,2012,3,542,10859
TW,2012,3,543,206843
TW,2012,3,544,111698
TW,2012,3,554,145426
TW,2012,3,559,44995
TW,2012,3,560,1567517
TW,2012,3,561,285872
TW,2012,3,576,155499
TW,2012,3,577,142749
TW,2012,3,588,819784
TW,2012,3,593,34212
TW,2012,3,594,55139
TW,2012,3,605,385180
TW,2012,3,610,28840
TW,2012,3,611,59787
TW,2012,3,612,30152
TW,2012,3,622,252576
TW,2012,3,627,78974
TW,2012,3,628,96552
TW,2012,3,629,221451
TW,2012,3,639,157998
TW,2012,3,644,32934
TW,2012,3,645,55837
TW,2012,3,656,51082
OTH,2012,3,673,4725
OTH,2012,3,674,20175
EU,2012,4,538,199991
EU,2012,4,540,116168
EU,2012,4,543,35703
EU,2012,4,575,161833
EU,2012,4,578,10805
EU,2012,4,590,6127
EU,2012,4,608,76393
EU,2012,4,624,27650
EU,2012,4,642,137098
JP,2012,4,638,199449
JP,2012,4,655,172794
JP,2012,4,656,222383
JP,2012,4,672,19030
JP,2012,4,436,74159
JP,2012,4,452,10241
JP,2012,4,453,1773
JP,2012,4,476,9282
JP,2012,4,493,19118
JP,2012,4,504,2666
TW,2012,4,470,55457
TW,2012,4,526,9701
TW,2012,4,527,8713
TW,2012,4,542,212264
TW,2012,4,543,318531
TW,2012,4,544,32158
TW,2012,4,559,1072220
TW,2012,4,560,448862
TW,2012,4,561,244197
TW,2012,4,571,5023
TW,2012,4,576,590355
TW,2012,4,577,228145
JP,2012,4,509,26440
JP,2012,4,510,53834
JP,2012,4,526,28732
JP,2012,4,527,12980
JP,2012,4,543,59478
JP,2012,4,544,25132
JP,2012,4,560,41967
JP,2012,4,561,26649
JP,2012,4,576,1937
JP,2012,4,593,12264
JP,2012,4,610,3682
JP,2012,4,611,4763
JP,2012,4,627,6539
JP,2012,4,628,7524
JP,2012,4,629,7918
JP,2012,4,642,55666
JP,2012,4,643,16028
JP,2012,4,644,65025
JP,2012,4,645,378445
TW,2012,4,578,46694
TW,2012,4,588,364457
TW,2012,4,593,114954
TW,2012,4,594,16347
TW,2012,4,605,209746
JP,2012,4,646,38246
JP,2012,4,654,5688
JP,2012,4,657,29962
JP,2012,4,659,3592
TW,2012,4,611,11582
TW,2012,4,612,192607
JP,2012,4,660,24399
JP,2012,4,671,15266
KR,2012,4,638,57867
KR,2012,4,655,143573
KR,2012,4,656,10941
KR,2012,4,672,106580
KR,2012,4,476,62124
TW,2012,4,622,367174
TW,2012,4,623,4056
TW,2012,4,626,1967
TW,2012,4,627,14394
TW,2012,4,628,53463
TW,2012,4,629,12181
TW,2012,4,639,94050
TW,2012,4,642,3480
TW,2012,4,645,303762
TW,2012,4,656,476482
OTH,2012,4,641,45699
OTH,2012,4,657,1414
KR,2012,4,492,1860
KR,2012,4,493,107477
KR,2012,4,510,15251
OTH,2012,4,656,92874
TW,2012,4,451,4082
TW,2012,4,468,2609
TW,2012,4,589,2171
TW,2012,4,657,4232
TW,2012,4,435,36831
TW,2012,4,452,679815
TW,2012,4,453,2230
TW,2012,4,469,59556
OTH,2012,4,658,900
OTH,2012,4,673,10373
OTH,2012,4,674,13660
EU,2012,5,453,82838
JP,2012,5,490,14899
OTH,2012,5,658,1818
OTH,2012,5,673,11324
TW,2012,6,612,8385
TW,2012,6,623,507556
EU,2012,5,455,208111
EU,2012,5,470,32016
EU,2012,5,544,134830
EU,2012,5,576,133232
EU,2012,5,591,123869
EU,2012,5,595,17648
EU,2012,5,625,54330
EU,2012,5,626,18471
EU,2012,5,629,17532
EU,2012,5,642,39376
JP,2012,5,621,77553
JP,2012,5,638,401003
JP,2012,5,655,84019
JP,2012,5,657,82307
JP,2012,5,435,7440
JP,2012,5,436,129264
JP,2012,5,452,4896
JP,2012,5,476,14735
JP,2012,5,489,6928
TW,2012,5,435,84043
TW,2012,5,452,240036
TW,2012,5,469,37660
TW,2012,5,503,2159
TW,2012,5,520,4089
TW,2012,5,542,67593
JP,2012,5,491,7614
JP,2012,5,508,39309
TW,2012,5,543,830628
TW,2012,5,544,5813
TW,2012,5,559,188206
TW,2012,5,560,563781
TW,2012,5,561,8917
TW,2012,5,571,7747
JP,2012,5,509,1364
JP,2012,5,510,10985
JP,2012,5,543,37317
JP,2012,5,544,4992
JP,2012,5,559,7414
JP,2012,5,560,89504
JP,2012,5,561,40904
JP,2012,5,604,5551
JP,2012,5,620,13382
JP,2012,5,628,6893
JP,2012,5,629,42643
JP,2012,5,643,21307
JP,2012,5,644,46009
JP,2012,5,645,293089
TW,2012,5,572,200393
TW,2012,5,575,2261
TW,2012,5,576,304755
TW,2012,5,577,22903
TW,2012,5,578,2954
TW,2012,5,588,63132
TW,2012,5,593,617888
TW,2012,5,594,17315
JP,2012,5,646,496496
JP,2012,5,656,69800
JP,2012,5,663,190248
JP,2012,5,673,8595
TW,2012,5,606,16946
TW,2012,5,610,82925
TW,2012,5,611,80266
TW,2012,5,612,89433
TW,2012,5,622,20960
TW,2012,5,623,48976
TW,2012,5,627,56737
TW,2012,5,628,100062
TW,2012,5,629,36878
TW,2012,5,639,37147
JP,2012,5,674,6924
KR,2012,5,638,562530
KR,2012,5,655,15299
KR,2012,5,656,1397
KR,2012,5,672,3600
KR,2012,5,673,35337
TW,2012,5,640,240222
TW,2012,5,641,5052
TW,2012,5,642,34424
TW,2012,5,644,21201
TW,2012,5,645,788491
TW,2012,5,656,322956
TW,2012,5,657,758962
TW,2012,5,658,33300
OTH,2012,5,641,11556
OTH,2012,5,657,20192
JP,2012,6,644,2555
JP,2012,6,645,187592
TW,2012,6,624,11162
KR,2012,5,491,2673
KR,2012,5,508,5354
OTH,2012,5,543,63102
OTH,2012,5,544,59627
OTH,2012,5,560,52828
OTH,2012,5,624,23831
TW,2012,5,470,6514
TW,2012,5,538,5024
TW,2012,5,589,182235
TW,2012,5,605,4948
OTH,2012,5,674,13957
EU,2012,6,453,137405
EU,2012,6,538,342581
EU,2012,6,543,86848
EU,2012,6,544,231972
EU,2012,6,578,62365
EU,2012,6,624,134374
EU,2012,6,626,307934
EU,2012,6,627,82344
EU,2012,6,658,112481
JP,2012,6,621,195196
JP,2012,6,641,68170
JP,2012,6,656,24519
JP,2012,6,657,148301
JP,2012,6,658,22758
JP,2012,6,436,85799
JP,2012,6,476,29425
JP,2012,6,493,6777
JP,2012,6,509,67595
JP,2012,6,510,10039
JP,2012,6,542,2820
JP,2012,6,543,113319
JP,2012,6,544,26366
JP,2012,6,560,165896
JP,2012,6,561,77177
JP,2012,6,578,3111
JP,2012,6,604,43804
JP,2012,6,612,2844
JP,2012,6,629,3684
JP,2012,6,638,5460
JP,2012,6,643,171421
JP,2012,6,646,477498
TW,2012,6,573,8812
TW,2012,6,576,3115
TW,2012,6,577,13736
TW,2012,6,578,16364
TW,2012,6,589,12745
TW,2012,6,593,19952
TW,2012,6,594,56392
TW,2012,6,595,18139
TW,2012,6,606,35155
TW,2012,6,610,7992
TW,2012,6,611,59763
JP,2012,6,662,7744
JP,2012,6,663,176974
JP,2012,6,672,6576
JP,2012,6,673,10657
KR,2012,6,656,194895
KR,2012,6,673,204749
OTH,2012,6,526,54183
OTH,2012,6,640,68449
TW,2012,6,504,1341
TW,2012,6,521,149722
TW,2012,6,538,152452
TW,2012,6,542,33965
TW,2012,6,543,479900
TW,2012,6,555,59107
TW,2012,6,559,37528
TW,2012,6,560,454163
TW,2012,6,561,138225
TW,2012,6,572,446548
TW,2012,6,628,18207
TW,2012,6,629,1117
TW,2012,6,640,91068
TW,2012,6,641,277602
TW,2012,6,642,20258
TW,2012,6,643,94277
TW,2012,6,644,12814
TW,2012,6,645,41009
TW,2012,6,657,223872
TW,2012,6,658,43534
OTH,2012,6,641,6811
OTH,2012,6,657,62437
OTH,2012,6,658,2298
OTH,2012,6,674,3338
EU,2012,7,453,45598
EU,2012,7,470,60399
EU,2012,7,504,48761
EU,2012,7,505,205845
EU,2012,7,543,160072
EU,2012,7,626,61987
EU,2012,7,642,219334
JP,2012,7,621,61017
JP,2012,7,625,88297
JP,2012,7,641,134206
JP,2012,7,642,175104
JP,2012,7,657,17033
JP,2012,7,436,123136
JP,2012,7,543,58616
JP,2012,7,559,26847
JP,2012,7,560,1375
JP,2012,7,576,60314
JP,2012,7,593,14090
JP,2012,7,604,30665
JP,2012,7,606,3944
JP,2012,7,612,3091
JP,2012,7,623,14309
JP,2012,7,624,10801
JP,2012,7,626,244388
JP,2012,7,629,49262
JP,2012,7,643,312754
JP,2012,7,644,2657
JP,2012,7,645,6843
TW,2012,7,595,6758
TW,2012,7,606,357276
TW,2012,7,607,18043
TW,2012,7,612,21017
TW,2012,7,623,67565
TW,2012,7,624,154857
TW,2012,7,629,10004
TW,2012,7,641,111657
TW,2012,7,642,219292
TW,2012,7,643,14206
TW,2012,7,644,6097
TW,2012,7,645,7637
TW,2012,8,544,43570
TW,2012,8,555,22112
JP,2012,7,646,194748
JP,2012,7,656,2681
TW,2012,7,658,3407
OTH,2012,7,641,7310
OTH,2012,7,657,24036
OTH,2012,7,658,3064
OTH,2012,7,673,10025
JP,2012,7,660,122803
JP,2012,7,661,50659
JP,2012,8,643,88403
TW,2012,8,559,1540
TW,2012,8,560,14730
TW,2012,8,572,449651
JP,2012,9,595,2552
JP,2012,9,609,279317
JP,2012,7,662,177999
JP,2012,7,663,15192
JP,2012,7,672,2277
JP,2012,7,673,37060
OTH,2012,7,543,9328
OTH,2012,7,623,13300
TW,2012,7,538,4403
TW,2012,7,555,539871
TW,2012,7,640,1494
TW,2012,7,657,4582
TW,2012,7,543,37236
TW,2012,7,544,1732
TW,2012,7,559,5178
TW,2012,7,560,347297
TW,2012,7,561,40819
TW,2012,7,572,318900
TW,2012,7,589,409249
TW,2012,7,594,31883
OTH,2012,7,674,6454
EU,2012,8,470,145807
EU,2012,8,471,111955
EU,2012,8,538,168972
EU,2012,8,612,132164
EU,2012,8,629,195056
EU,2012,8,643,63258
EU,2012,8,644,186678
EU,2012,8,658,33597
JP,2012,8,625,596447
JP,2012,8,642,19334
JP,2012,8,436,32405
JP,2012,8,453,2881
JP,2012,8,527,36973
JP,2012,8,544,6247
JP,2012,8,624,10159
JP,2012,8,626,863722
JP,2012,8,627,6966
JP,2012,8,640,10270
JP,2012,8,641,7455
JP,2012,8,646,31257
JP,2012,8,657,8923
JP,2012,8,663,46724
JP,2012,8,672,20990
JP,2012,8,673,24936
KR,2012,8,510,22206
KR,2012,8,527,37711
KR,2012,8,544,20337
OTH,2012,8,658,47948
TW,2012,8,527,121054
TW,2012,8,577,3197
TW,2012,8,589,1689745
TW,2012,8,590,34209
TW,2012,8,591,893
TW,2012,8,594,12506
TW,2012,8,606,103552
TW,2012,8,607,125671
TW,2012,8,608,10370
TW,2012,8,623,13358
TW,2012,8,624,104793
TW,2012,8,625,28410
TW,2012,8,626,14784
TW,2012,8,640,17772
TW,2012,8,641,5679
TW,2012,8,643,6541
TW,2012,8,658,1348
OTH,2012,8,657,13698
OTH,2012,8,673,10616
EU,2012,9,453,208196
EU,2012,9,471,103283
EU,2012,9,610,61119
EU,2012,9,625,69024
EU,2012,9,642,72393
EU,2012,9,658,120697
JP,2012,9,608,134260
JP,2012,9,625,596929
JP,2012,9,436,5257
JP,2012,9,526,51907
JP,2012,9,527,157829
JP,2012,9,543,97885
JP,2012,9,544,107542
JP,2012,9,560,15966
JP,2012,9,611,2732
JP,2012,9,612,9927
JP,2012,9,626,396609
JP,2012,9,629,23993
JP,2012,9,646,14079
TW,2012,9,544,270627
TW,2012,9,555,105811
TW,2012,9,556,61993
TW,2012,9,560,12924
TW,2012,9,561,87855
TW,2012,9,572,71993
TW,2012,9,573,78604
TW,2012,9,578,7145
TW,2012,9,589,329612
JP,2012,9,660,2983
JP,2012,9,661,20717
TW,2012,9,590,246489
TW,2012,9,593,2311
TW,2012,9,595,35027
TW,2012,9,606,195611
TW,2012,9,607,132534
TW,2012,9,608,43497
JP,2012,9,662,8980
JP,2012,9,673,28356
KR,2012,9,526,32627
KR,2012,9,527,161439
KR,2012,9,543,5069
KR,2012,9,544,51290
KR,2012,9,594,1997
OTH,2012,9,656,36396
OTH,2012,9,658,12899
TW,2012,9,640,24804
TW,2012,9,657,3821
TW,2012,9,526,21203
TW,2012,9,527,210201
TW,2012,9,543,55199
TW,2012,9,609,2293
TW,2012,9,610,1840
TW,2012,9,612,60902
TW,2012,9,623,72668
TW,2012,9,624,58733
TW,2012,9,629,75169
TW,2012,9,641,3644
OTH,2012,9,673,15643
EU,2012,10,453,126446
EU,2012,10,470,160530
EU,2012,10,471,82649
EU,2012,10,543,13476
EU,2012,10,574,159462
EU,2012,10,607,24174
EU,2012,10,609,66395
EU,2012,10,643,103641
JP,2012,10,607,26353
JP,2012,10,608,137040
JP,2012,10,624,82118
JP,2012,10,625,701856
JP,2012,10,527,39880
JP,2012,10,543,380650
JP,2012,10,544,58153
JP,2012,10,560,175510
JP,2012,10,561,104536
JP,2012,10,577,24351
JP,2012,10,578,87582
JP,2012,10,595,11638
JP,2012,10,609,232235
JP,2012,10,610,3041
JP,2012,10,611,1886
JP,2012,10,612,138168
JP,2012,10,626,483808
JP,2012,10,627,220165
JP,2012,10,629,97100
JP,2012,10,643,191298
JP,2012,10,644,14035
TW,2012,10,543,98476
JP,2012,10,646,62454
TW,2012,10,544,310244
TW,2012,10,556,36488
TW,2012,10,557,18175
TW,2012,10,558,68837
TW,2012,10,559,8262
TW,2012,10,560,129148
TW,2012,10,561,547210
TW,2012,10,573,48717
TW,2012,10,574,4545
TW,2012,10,575,8529
TW,2012,10,576,14120
TW,2012,10,589,111692
TW,2012,10,590,50614
JP,2012,10,660,22086
JP,2012,10,661,54251
JP,2012,10,673,3894
TW,2012,10,577,5611
TW,2012,10,578,124294
TW,2012,10,588,1181
KR,2012,10,492,4082
KR,2012,10,493,2851
KR,2012,10,526,20018
KR,2012,10,527,28996
KR,2012,10,543,68621
KR,2012,10,544,13510
KR,2012,10,560,17968
OTH,2012,10,594,46222
TW,2012,10,539,2564
TW,2012,10,657,3199
TW,2012,10,526,56776
TW,2012,10,527,29244
TW,2012,10,540,6820
TW,2012,10,541,54096
TW,2012,10,595,357440
TW,2012,10,606,57024
TW,2012,10,607,10269
TW,2012,10,608,2540
TW,2012,10,609,64687
TW,2012,10,612,747546
TW,2012,10,624,19648
TW,2012,10,629,399735
TW,2012,10,640,10815
TW,2012,10,641,6615
OTH,2012,10,657,3988
OTH,2012,10,673,49939
OTH,2012,10,674,3507
EU,2012,11,453,76045
EU,2012,11,573,75808
EU,2012,11,608,384515
EU,2012,11,610,81032
EU,2012,11,625,162890
EU,2012,11,642,132851
JP,2012,12,645,2168
TW,2012,12,560,794349
TW,2012,12,561,471369
TW,2012,12,574,31360
EU,2012,11,454,165755
EU,2012,11,471,100063
EU,2012,11,487,82674
EU,2012,11,526,39243
EU,2012,11,538,253652
EU,2012,11,543,21208
EU,2012,11,544,92342
EU,2012,11,555,93112
EU,2012,11,659,106875
JP,2012,11,608,7698
JP,2012,11,625,51342
JP,2012,11,527,47327
JP,2012,11,543,113132
JP,2012,11,544,93494
JP,2012,11,560,255241
JP,2012,11,561,222968
JP,2012,11,577,7504
JP,2012,11,578,62966
JP,2012,11,595,69377
JP,2012,11,609,1623
JP,2012,11,612,28719
JP,2012,11,624,9954
JP,2012,11,626,44981
JP,2012,11,629,54362
JP,2012,11,643,701017
JP,2012,11,644,8151
JP,2012,11,645,3259
TW,2012,11,525,3616
TW,2012,11,527,67930
TW,2012,11,540,125776
TW,2012,11,541,396383
TW,2012,11,543,75393
TW,2012,11,544,56582
TW,2012,11,557,4419
TW,2012,11,558,81277
TW,2012,11,560,699708
TW,2012,11,561,212751
TW,2012,11,575,27161
KR,2012,12,561,3226
JP,2012,11,646,160275
TW,2012,11,577,85736
TW,2012,11,578,782890
TW,2012,11,594,24926
TW,2012,11,595,114452
TW,2012,11,607,16359
TW,2012,11,611,1723
TW,2012,11,612,291452
TW,2012,11,628,86309
TW,2012,11,629,188416
TW,2012,11,645,23674
KR,2012,12,576,18615
JP,2012,11,660,15559
JP,2012,11,661,326271
EU,2012,12,540,50940
EU,2012,12,542,76305
EU,2012,12,543,79537
EU,2012,12,555,138956
EU,2012,12,556,79547
EU,2012,12,557,44757
JP,2012,11,662,267583
JP,2012,11,672,4534
JP,2012,11,673,11386
KR,2012,11,526,6213
KR,2012,11,527,8578
KR,2012,11,543,70175
KR,2012,11,544,57253
KR,2012,11,560,48573
KR,2012,11,561,69419
KR,2012,11,577,9449
KR,2012,11,578,22375
KR,2012,11,595,8436
OTH,2012,11,628,29897
TW,2012,11,589,4135
TW,2012,11,606,5937
TW,2012,11,524,314186
TW,2012,11,646,11324
OTH,2012,11,657,2429
OTH,2012,11,673,23512
EU,2012,12,558,22118
EU,2012,12,560,28429
EU,2012,12,573,167387
EU,2012,12,574,17794
EU,2012,12,591,64133
EU,2012,12,607,57157
EU,2012,12,608,58510
EU,2012,12,624,61547
